,sim,lda,freq,lda_log_freq_1,corpus,n_comp,size,delta,delta_max
290,26,0.34418,0.32782,0.3442,en_wiki,2,256,0.016380000000000006,0.016359999999999986
291,26,0.34418,0.32782,0.34347,en_wiki,2,512,0.015649999999999997,0.016359999999999986
292,26,0.34418,0.32782,0.34404,en_wiki,2,1024,0.016220000000000012,0.016359999999999986
293,26,0.34418,0.32782,0.3435,en_wiki,2,2048,0.015680000000000027,0.016359999999999986
294,26,0.34418,0.32782,0.34378,en_wiki,2,4096,0.015959999999999974,0.016359999999999986
295,26,0.34418,0.32782,0.3438,en_wiki,2,8192,0.015979999999999994,0.016359999999999986
296,26,0.34418,0.32782,0.34398,en_wiki,2,20615,0.016160000000000008,0.016359999999999986
297,27,0.34418,0.32782,0.32945,en_wiki,2,16,0.0016300000000000203,0.016359999999999986
298,27,0.34418,0.32782,0.33777,en_wiki,2,32,0.009950000000000014,0.016359999999999986
299,27,0.34418,0.32782,0.3025,en_wiki,2,64,-0.02532000000000001,0.016359999999999986
300,27,0.34418,0.32782,0.34399,en_wiki,2,128,0.016170000000000018,0.016359999999999986
301,27,0.34418,0.32782,0.34269,en_wiki,2,256,0.014869999999999994,0.016359999999999986
302,27,0.34418,0.32782,0.34353,en_wiki,2,512,0.015710000000000002,0.016359999999999986
303,27,0.34418,0.32782,0.34388,en_wiki,2,1024,0.01606000000000002,0.016359999999999986
304,27,0.34418,0.32782,0.34419,en_wiki,2,2048,0.016369999999999996,0.016359999999999986
305,27,0.34418,0.32782,0.3442,en_wiki,2,4096,0.016380000000000006,0.016359999999999986
306,27,0.34418,0.32782,0.34402,en_wiki,2,8192,0.016199999999999992,0.016359999999999986
307,27,0.34418,0.32782,0.34398,en_wiki,2,20615,0.016160000000000008,0.016359999999999986
308,28,0.34418,0.32782,0.34419,en_wiki,2,16,0.016369999999999996,0.016359999999999986
309,28,0.34418,0.32782,0.29365,en_wiki,2,32,-0.03416999999999998,0.016359999999999986
310,28,0.34418,0.32782,0.32126,en_wiki,2,64,-0.00656000000000001,0.016359999999999986
311,28,0.34418,0.32782,0.33678,en_wiki,2,128,0.008960000000000024,0.016359999999999986
312,28,0.34418,0.32782,0.34374,en_wiki,2,256,0.01591999999999999,0.016359999999999986
313,28,0.34418,0.32782,0.3442,en_wiki,2,512,0.016380000000000006,0.016359999999999986
314,28,0.34418,0.32782,0.34407,en_wiki,2,1024,0.016249999999999987,0.016359999999999986
315,28,0.34418,0.32782,0.3442,en_wiki,2,2048,0.016380000000000006,0.016359999999999986
316,28,0.34418,0.32782,0.34381,en_wiki,2,4096,0.015990000000000004,0.016359999999999986
317,28,0.34418,0.32782,0.34404,en_wiki,2,8192,0.016220000000000012,0.016359999999999986
318,28,0.34418,0.32782,0.34398,en_wiki,2,20615,0.016160000000000008,0.016359999999999986
319,29,0.34418,0.32782,0.24534,en_wiki,2,16,-0.08248,0.016359999999999986
320,29,0.34418,0.32782,0.34126,en_wiki,2,32,0.013440000000000007,0.016359999999999986
321,29,0.34418,0.32782,0.33575,en_wiki,2,64,0.007929999999999993,0.016359999999999986
322,29,0.34418,0.32782,0.33772,en_wiki,2,128,0.00990000000000002,0.016359999999999986
323,29,0.34418,0.32782,0.34103,en_wiki,2,256,0.01321,0.016359999999999986
324,29,0.34418,0.32782,0.3427,en_wiki,2,512,0.014880000000000004,0.016359999999999986
325,29,0.34418,0.32782,0.34411,en_wiki,2,1024,0.016290000000000027,0.016359999999999986
326,29,0.34418,0.32782,0.34405,en_wiki,2,2048,0.016230000000000022,0.016359999999999986
327,29,0.34418,0.32782,0.34391,en_wiki,2,4096,0.016089999999999993,0.016359999999999986
328,29,0.34418,0.32782,0.34384,en_wiki,2,8192,0.01601999999999998,0.016359999999999986
329,29,0.34418,0.32782,0.34398,en_wiki,2,20615,0.016160000000000008,0.016359999999999986
330,0,0.37036,0.32782,0.36045,en_wiki,3,16,0.03262999999999999,0.04254000000000002
331,0,0.37036,0.32782,0.35823,en_wiki,3,32,0.030409999999999993,0.04254000000000002
332,0,0.37036,0.32782,0.36145,en_wiki,3,64,0.03362999999999999,0.04254000000000002
333,0,0.37036,0.32782,0.3648,en_wiki,3,128,0.03698000000000001,0.04254000000000002
334,0,0.37036,0.32782,0.3628,en_wiki,3,256,0.03498000000000001,0.04254000000000002
335,0,0.37036,0.32782,0.36906,en_wiki,3,512,0.04124,0.04254000000000002
336,0,0.37036,0.32782,0.36995,en_wiki,3,1024,0.04213,0.04254000000000002
337,0,0.37036,0.32782,0.37013,en_wiki,3,2048,0.042310000000000014,0.04254000000000002
338,0,0.37036,0.32782,0.36844,en_wiki,3,4096,0.04061999999999999,0.04254000000000002
339,0,0.37036,0.32782,0.36879,en_wiki,3,8192,0.040970000000000006,0.04254000000000002
340,0,0.37036,0.32782,0.36941,en_wiki,3,20615,0.041590000000000016,0.04254000000000002
341,1,0.37036,0.32782,0.34028,en_wiki,3,16,0.012460000000000027,0.04254000000000002
342,1,0.37036,0.32782,0.31712,en_wiki,3,32,-0.010699999999999987,0.04254000000000002
343,1,0.37036,0.32782,0.36683,en_wiki,3,64,0.03900999999999999,0.04254000000000002
344,1,0.37036,0.32782,0.36449,en_wiki,3,128,0.03666999999999998,0.04254000000000002
345,1,0.37036,0.32782,0.36722,en_wiki,3,256,0.03939999999999999,0.04254000000000002
346,1,0.37036,0.32782,0.37037,en_wiki,3,512,0.04254999999999998,0.04254000000000002
347,1,0.37036,0.32782,0.36942,en_wiki,3,1024,0.041600000000000026,0.04254000000000002
348,1,0.37036,0.32782,0.36995,en_wiki,3,2048,0.04213,0.04254000000000002
349,1,0.37036,0.32782,0.36936,en_wiki,3,4096,0.04154000000000002,0.04254000000000002
350,1,0.37036,0.32782,0.36934,en_wiki,3,8192,0.04152,0.04254000000000002
351,1,0.37036,0.32782,0.36941,en_wiki,3,20615,0.041590000000000016,0.04254000000000002
352,2,0.37036,0.32782,0.37028,en_wiki,3,16,0.04246,0.04254000000000002
353,2,0.37036,0.32782,0.36213,en_wiki,3,32,0.03431000000000001,0.04254000000000002
354,2,0.37036,0.32782,0.31936,en_wiki,3,64,-0.008460000000000023,0.04254000000000002
355,2,0.37036,0.32782,0.36757,en_wiki,3,128,0.03975000000000001,0.04254000000000002
356,2,0.37036,0.32782,0.3631,en_wiki,3,256,0.03527999999999998,0.04254000000000002
357,2,0.37036,0.32782,0.37027,en_wiki,3,512,0.04244999999999999,0.04254000000000002
358,2,0.37036,0.32782,0.36845,en_wiki,3,1024,0.04063,0.04254000000000002
359,2,0.37036,0.32782,0.36965,en_wiki,3,2048,0.04182999999999998,0.04254000000000002
360,2,0.37036,0.32782,0.36911,en_wiki,3,4096,0.04128999999999999,0.04254000000000002
361,2,0.37036,0.32782,0.36964,en_wiki,3,8192,0.041820000000000024,0.04254000000000002
362,2,0.37036,0.32782,0.36941,en_wiki,3,20615,0.041590000000000016,0.04254000000000002
363,3,0.37036,0.32782,0.34854,en_wiki,3,16,0.020720000000000016,0.04254000000000002
364,3,0.37036,0.32782,0.35549,en_wiki,3,32,0.027669999999999972,0.04254000000000002
365,3,0.37036,0.32782,0.35453,en_wiki,3,64,0.02671000000000001,0.04254000000000002
366,3,0.37036,0.32782,0.36919,en_wiki,3,128,0.04137000000000002,0.04254000000000002
367,3,0.37036,0.32782,0.3703,en_wiki,3,256,0.04248000000000002,0.04254000000000002
368,3,0.37036,0.32782,0.36914,en_wiki,3,512,0.04132000000000002,0.04254000000000002
369,3,0.37036,0.32782,0.36861,en_wiki,3,1024,0.04078999999999999,0.04254000000000002
370,3,0.37036,0.32782,0.36637,en_wiki,3,2048,0.03854999999999997,0.04254000000000002
371,3,0.37036,0.32782,0.36811,en_wiki,3,4096,0.04028999999999999,0.04254000000000002
372,3,0.37036,0.32782,0.36941,en_wiki,3,8192,0.041590000000000016,0.04254000000000002
373,3,0.37036,0.32782,0.36941,en_wiki,3,20615,0.041590000000000016,0.04254000000000002
374,4,0.37036,0.32782,0.31414,en_wiki,3,16,-0.013680000000000025,0.04254000000000002
375,4,0.37036,0.32782,0.36236,en_wiki,3,32,0.034540000000000015,0.04254000000000002
376,4,0.37036,0.32782,0.3638,en_wiki,3,64,0.03598000000000001,0.04254000000000002
377,4,0.37036,0.32782,0.3669,en_wiki,3,128,0.039080000000000004,0.04254000000000002
378,4,0.37036,0.32782,0.36672,en_wiki,3,256,0.03889999999999999,0.04254000000000002
379,4,0.37036,0.32782,0.35258,en_wiki,3,512,0.024760000000000004,0.04254000000000002
380,4,0.37036,0.32782,0.37031,en_wiki,3,1024,0.04248999999999997,0.04254000000000002
381,4,0.37036,0.32782,0.36807,en_wiki,3,2048,0.04025000000000001,0.04254000000000002
382,4,0.37036,0.32782,0.3694,en_wiki,3,4096,0.041580000000000006,0.04254000000000002
383,4,0.37036,0.32782,0.36982,en_wiki,3,8192,0.04199999999999998,0.04254000000000002
384,4,0.37036,0.32782,0.36941,en_wiki,3,20615,0.041590000000000016,0.04254000000000002
385,5,0.37036,0.32782,0.31818,en_wiki,3,16,-0.009639999999999982,0.04254000000000002
386,5,0.37036,0.32782,0.33981,en_wiki,3,32,0.01199,0.04254000000000002
387,5,0.37036,0.32782,0.36552,en_wiki,3,64,0.03770000000000001,0.04254000000000002
388,5,0.37036,0.32782,0.3659,en_wiki,3,128,0.03808,0.04254000000000002
389,5,0.37036,0.32782,0.37038,en_wiki,3,256,0.04255999999999999,0.04254000000000002
390,5,0.37036,0.32782,0.3687,en_wiki,3,512,0.04088000000000003,0.04254000000000002
391,5,0.37036,0.32782,0.36912,en_wiki,3,1024,0.0413,0.04254000000000002
392,5,0.37036,0.32782,0.36938,en_wiki,3,2048,0.041559999999999986,0.04254000000000002
393,5,0.37036,0.32782,0.36904,en_wiki,3,4096,0.04121999999999998,0.04254000000000002
394,5,0.37036,0.32782,0.36973,en_wiki,3,8192,0.04191,0.04254000000000002
395,5,0.37036,0.32782,0.36941,en_wiki,3,20615,0.041590000000000016,0.04254000000000002
396,6,0.37036,0.32782,0.32713,en_wiki,3,16,-0.0006900000000000239,0.04254000000000002
397,6,0.37036,0.32782,0.30282,en_wiki,3,32,-0.025000000000000022,0.04254000000000002
398,6,0.37036,0.32782,0.31885,en_wiki,3,64,-0.008969999999999978,0.04254000000000002
399,6,0.37036,0.32782,0.36071,en_wiki,3,128,0.032889999999999975,0.04254000000000002
400,6,0.37036,0.32782,0.35935,en_wiki,3,256,0.03153,0.04254000000000002
401,6,0.37036,0.32782,0.3667,en_wiki,3,512,0.038880000000000026,0.04254000000000002
402,6,0.37036,0.32782,0.36912,en_wiki,3,1024,0.0413,0.04254000000000002
403,6,0.37036,0.32782,0.36867,en_wiki,3,2048,0.04085,0.04254000000000002
404,6,0.37036,0.32782,0.36861,en_wiki,3,4096,0.04078999999999999,0.04254000000000002
405,6,0.37036,0.32782,0.369,en_wiki,3,8192,0.041179999999999994,0.04254000000000002
406,6,0.37036,0.32782,0.36941,en_wiki,3,20615,0.041590000000000016,0.04254000000000002
407,7,0.37036,0.32782,0.36871,en_wiki,3,16,0.04088999999999998,0.04254000000000002
408,7,0.37036,0.32782,0.3638,en_wiki,3,32,0.03598000000000001,0.04254000000000002
409,7,0.37036,0.32782,0.36989,en_wiki,3,64,0.042069999999999996,0.04254000000000002
410,7,0.37036,0.32782,0.36847,en_wiki,3,128,0.04065000000000002,0.04254000000000002
411,7,0.37036,0.32782,0.36242,en_wiki,3,256,0.03460000000000002,0.04254000000000002
412,7,0.37036,0.32782,0.36872,en_wiki,3,512,0.04089999999999999,0.04254000000000002
413,7,0.37036,0.32782,0.37012,en_wiki,3,1024,0.042300000000000004,0.04254000000000002
414,7,0.37036,0.32782,0.36938,en_wiki,3,2048,0.041559999999999986,0.04254000000000002
415,7,0.37036,0.32782,0.36868,en_wiki,3,4096,0.04086000000000001,0.04254000000000002
416,7,0.37036,0.32782,0.36935,en_wiki,3,8192,0.04153000000000001,0.04254000000000002
417,7,0.37036,0.32782,0.36941,en_wiki,3,20615,0.041590000000000016,0.04254000000000002
418,8,0.37036,0.32782,0.13087,en_wiki,3,16,-0.19695000000000001,0.04254000000000002
419,8,0.37036,0.32782,0.34778,en_wiki,3,32,0.019959999999999978,0.04254000000000002
420,8,0.37036,0.32782,0.25201,en_wiki,3,64,-0.07580999999999999,0.04254000000000002
421,8,0.37036,0.32782,0.37004,en_wiki,3,128,0.04221999999999998,0.04254000000000002
422,8,0.37036,0.32782,0.36477,en_wiki,3,256,0.03694999999999998,0.04254000000000002
423,8,0.37036,0.32782,0.36789,en_wiki,3,512,0.040069999999999995,0.04254000000000002
424,8,0.37036,0.32782,0.3696,en_wiki,3,1024,0.041779999999999984,0.04254000000000002
425,8,0.37036,0.32782,0.36774,en_wiki,3,2048,0.03992000000000001,0.04254000000000002
426,8,0.37036,0.32782,0.3694,en_wiki,3,4096,0.041580000000000006,0.04254000000000002
427,8,0.37036,0.32782,0.36954,en_wiki,3,8192,0.04171999999999998,0.04254000000000002
428,8,0.37036,0.32782,0.36941,en_wiki,3,20615,0.041590000000000016,0.04254000000000002
429,9,0.37036,0.32782,0.19329,en_wiki,3,16,-0.13453,0.04254000000000002
430,9,0.37036,0.32782,0.35967,en_wiki,3,32,0.03184999999999999,0.04254000000000002
431,9,0.37036,0.32782,0.3165,en_wiki,3,64,-0.011319999999999997,0.04254000000000002
432,9,0.37036,0.32782,0.36091,en_wiki,3,128,0.03309000000000001,0.04254000000000002
433,9,0.37036,0.32782,0.35913,en_wiki,3,256,0.031310000000000004,0.04254000000000002
434,9,0.37036,0.32782,0.36635,en_wiki,3,512,0.03853000000000001,0.04254000000000002
435,9,0.37036,0.32782,0.36971,en_wiki,3,1024,0.04188999999999998,0.04254000000000002
436,9,0.37036,0.32782,0.369,en_wiki,3,2048,0.041179999999999994,0.04254000000000002
437,9,0.37036,0.32782,0.36979,en_wiki,3,4096,0.04197000000000001,0.04254000000000002
438,9,0.37036,0.32782,0.36953,en_wiki,3,8192,0.041710000000000025,0.04254000000000002
439,9,0.37036,0.32782,0.36941,en_wiki,3,20615,0.041590000000000016,0.04254000000000002
440,10,0.37036,0.32782,0.02301,en_wiki,3,16,-0.30481,0.04254000000000002
441,10,0.37036,0.32782,0.34532,en_wiki,3,32,0.017500000000000016,0.04254000000000002
442,10,0.37036,0.32782,0.33517,en_wiki,3,64,0.007350000000000023,0.04254000000000002
443,10,0.37036,0.32782,0.36422,en_wiki,3,128,0.03639999999999999,0.04254000000000002
444,10,0.37036,0.32782,0.36959,en_wiki,3,256,0.041769999999999974,0.04254000000000002
445,10,0.37036,0.32782,0.35824,en_wiki,3,512,0.030420000000000003,0.04254000000000002
446,10,0.37036,0.32782,0.3696,en_wiki,3,1024,0.041779999999999984,0.04254000000000002
447,10,0.37036,0.32782,0.37002,en_wiki,3,2048,0.042200000000000015,0.04254000000000002
448,10,0.37036,0.32782,0.36946,en_wiki,3,4096,0.04164000000000001,0.04254000000000002
449,10,0.37036,0.32782,0.36973,en_wiki,3,8192,0.04191,0.04254000000000002
450,10,0.37036,0.32782,0.36941,en_wiki,3,20615,0.041590000000000016,0.04254000000000002
451,11,0.37036,0.32782,0.35962,en_wiki,3,16,0.031799999999999995,0.04254000000000002
452,11,0.37036,0.32782,0.33394,en_wiki,3,32,0.006120000000000014,0.04254000000000002
453,11,0.37036,0.32782,0.36992,en_wiki,3,64,0.042100000000000026,0.04254000000000002
454,11,0.37036,0.32782,0.36493,en_wiki,3,128,0.037109999999999976,0.04254000000000002
455,11,0.37036,0.32782,0.3636,en_wiki,3,256,0.03577999999999998,0.04254000000000002
456,11,0.37036,0.32782,0.35875,en_wiki,3,512,0.030930000000000013,0.04254000000000002
457,11,0.37036,0.32782,0.3673,en_wiki,3,1024,0.039480000000000015,0.04254000000000002
458,11,0.37036,0.32782,0.36841,en_wiki,3,2048,0.040590000000000015,0.04254000000000002
459,11,0.37036,0.32782,0.36927,en_wiki,3,4096,0.04144999999999999,0.04254000000000002
460,11,0.37036,0.32782,0.3698,en_wiki,3,8192,0.04198000000000002,0.04254000000000002
461,11,0.37036,0.32782,0.36941,en_wiki,3,20615,0.041590000000000016,0.04254000000000002
462,12,0.37036,0.32782,0.25323,en_wiki,3,16,-0.07458999999999999,0.04254000000000002
463,12,0.37036,0.32782,0.36454,en_wiki,3,32,0.036719999999999975,0.04254000000000002
464,12,0.37036,0.32782,0.3668,en_wiki,3,64,0.038980000000000015,0.04254000000000002
465,12,0.37036,0.32782,0.35097,en_wiki,3,128,0.023150000000000004,0.04254000000000002
466,12,0.37036,0.32782,0.36658,en_wiki,3,256,0.03876000000000002,0.04254000000000002
467,12,0.37036,0.32782,0.36886,en_wiki,3,512,0.04104000000000002,0.04254000000000002
468,12,0.37036,0.32782,0.36881,en_wiki,3,1024,0.040990000000000026,0.04254000000000002
469,12,0.37036,0.32782,0.36931,en_wiki,3,2048,0.04149000000000003,0.04254000000000002
470,12,0.37036,0.32782,0.36849,en_wiki,3,4096,0.040669999999999984,0.04254000000000002
471,12,0.37036,0.32782,0.36936,en_wiki,3,8192,0.04154000000000002,0.04254000000000002
472,12,0.37036,0.32782,0.36941,en_wiki,3,20615,0.041590000000000016,0.04254000000000002
473,13,0.37036,0.32782,0.14588,en_wiki,3,16,-0.18194,0.04254000000000002
474,13,0.37036,0.32782,0.32046,en_wiki,3,32,-0.007359999999999978,0.04254000000000002
475,13,0.37036,0.32782,0.35845,en_wiki,3,64,0.03062999999999999,0.04254000000000002
476,13,0.37036,0.32782,0.35953,en_wiki,3,128,0.031710000000000016,0.04254000000000002
477,13,0.37036,0.32782,0.36515,en_wiki,3,256,0.037329999999999974,0.04254000000000002
478,13,0.37036,0.32782,0.36872,en_wiki,3,512,0.04089999999999999,0.04254000000000002
479,13,0.37036,0.32782,0.36705,en_wiki,3,1024,0.03922999999999999,0.04254000000000002
480,13,0.37036,0.32782,0.36929,en_wiki,3,2048,0.04147000000000001,0.04254000000000002
481,13,0.37036,0.32782,0.36901,en_wiki,3,4096,0.041190000000000004,0.04254000000000002
482,13,0.37036,0.32782,0.36906,en_wiki,3,8192,0.04124,0.04254000000000002
483,13,0.37036,0.32782,0.36941,en_wiki,3,20615,0.041590000000000016,0.04254000000000002
484,14,0.37036,0.32782,0.32903,en_wiki,3,16,0.0012099999999999889,0.04254000000000002
485,14,0.37036,0.32782,0.34545,en_wiki,3,32,0.01762999999999998,0.04254000000000002
486,14,0.37036,0.32782,0.36912,en_wiki,3,64,0.0413,0.04254000000000002
487,14,0.37036,0.32782,0.3664,en_wiki,3,128,0.03858,0.04254000000000002
488,14,0.37036,0.32782,0.36452,en_wiki,3,256,0.03670000000000001,0.04254000000000002
489,14,0.37036,0.32782,0.36456,en_wiki,3,512,0.036739999999999995,0.04254000000000002
490,14,0.37036,0.32782,0.36973,en_wiki,3,1024,0.04191,0.04254000000000002
491,14,0.37036,0.32782,0.36987,en_wiki,3,2048,0.042049999999999976,0.04254000000000002
492,14,0.37036,0.32782,0.36881,en_wiki,3,4096,0.040990000000000026,0.04254000000000002
493,14,0.37036,0.32782,0.3696,en_wiki,3,8192,0.041779999999999984,0.04254000000000002
494,14,0.37036,0.32782,0.36941,en_wiki,3,20615,0.041590000000000016,0.04254000000000002
495,15,0.37036,0.32782,0.18583,en_wiki,3,16,-0.14199,0.04254000000000002
496,15,0.37036,0.32782,0.35882,en_wiki,3,32,0.030999999999999972,0.04254000000000002
497,15,0.37036,0.32782,0.36442,en_wiki,3,64,0.03660000000000002,0.04254000000000002
498,15,0.37036,0.32782,0.3587,en_wiki,3,128,0.03088000000000002,0.04254000000000002
499,15,0.37036,0.32782,0.36226,en_wiki,3,256,0.034440000000000026,0.04254000000000002
500,15,0.37036,0.32782,0.36969,en_wiki,3,512,0.04187000000000002,0.04254000000000002
501,15,0.37036,0.32782,0.36931,en_wiki,3,1024,0.04149000000000003,0.04254000000000002
502,15,0.37036,0.32782,0.36931,en_wiki,3,2048,0.04149000000000003,0.04254000000000002
503,15,0.37036,0.32782,0.36921,en_wiki,3,4096,0.04138999999999998,0.04254000000000002
504,15,0.37036,0.32782,0.36911,en_wiki,3,8192,0.04128999999999999,0.04254000000000002
505,15,0.37036,0.32782,0.36941,en_wiki,3,20615,0.041590000000000016,0.04254000000000002
506,16,0.37036,0.32782,0.17772,en_wiki,3,16,-0.1501,0.04254000000000002
507,16,0.37036,0.32782,0.36341,en_wiki,3,32,0.03559000000000001,0.04254000000000002
508,16,0.37036,0.32782,0.36018,en_wiki,3,64,0.03236,0.04254000000000002
509,16,0.37036,0.32782,0.37014,en_wiki,3,128,0.042320000000000024,0.04254000000000002
510,16,0.37036,0.32782,0.36437,en_wiki,3,256,0.03655000000000003,0.04254000000000002
511,16,0.37036,0.32782,0.3669,en_wiki,3,512,0.039080000000000004,0.04254000000000002
512,16,0.37036,0.32782,0.3689,en_wiki,3,1024,0.041080000000000005,0.04254000000000002
513,16,0.37036,0.32782,0.36986,en_wiki,3,2048,0.04204000000000002,0.04254000000000002
514,16,0.37036,0.32782,0.36902,en_wiki,3,4096,0.041200000000000014,0.04254000000000002
515,16,0.37036,0.32782,0.36947,en_wiki,3,8192,0.04165000000000002,0.04254000000000002
516,16,0.37036,0.32782,0.36941,en_wiki,3,20615,0.041590000000000016,0.04254000000000002
517,17,0.37036,0.32782,0.10852,en_wiki,3,16,-0.2193,0.04254000000000002
518,17,0.37036,0.32782,0.32489,en_wiki,3,32,-0.002929999999999988,0.04254000000000002
519,17,0.37036,0.32782,0.3574,en_wiki,3,64,0.029579999999999995,0.04254000000000002
520,17,0.37036,0.32782,0.35923,en_wiki,3,128,0.031409999999999993,0.04254000000000002
521,17,0.37036,0.32782,0.3703,en_wiki,3,256,0.04248000000000002,0.04254000000000002
522,17,0.37036,0.32782,0.36702,en_wiki,3,512,0.03920000000000001,0.04254000000000002
523,17,0.37036,0.32782,0.36885,en_wiki,3,1024,0.04103000000000001,0.04254000000000002
524,17,0.37036,0.32782,0.37014,en_wiki,3,2048,0.042320000000000024,0.04254000000000002
525,17,0.37036,0.32782,0.36987,en_wiki,3,4096,0.042049999999999976,0.04254000000000002
526,17,0.37036,0.32782,0.36995,en_wiki,3,8192,0.04213,0.04254000000000002
527,17,0.37036,0.32782,0.36941,en_wiki,3,20615,0.041590000000000016,0.04254000000000002
528,18,0.37036,0.32782,0.36262,en_wiki,3,16,0.0348,0.04254000000000002
529,18,0.37036,0.32782,0.36736,en_wiki,3,32,0.03954000000000002,0.04254000000000002
